Codi_centre;Denominació_completa;Nom_naturalesa;Nom_municipi
43004505;Escola Mare de Déu del Roser;Públic;Vallmoll
43004517;Escola Rocabruna - ZER El Francolí;Públic;Valls
43004529;Escola Mare de Déu de la Candela;Públic;Valls
43004530;Escola Baltasar Segú;Públic;Valls
43004554;Cor de Maria;Privat;Valls
43004581;Claret;Privat;Valls
43004591;Vedruna Valls;Privat;Valls
43004608;Institut Narcís Oller;Públic;Valls
43004611;Institut Jaume Huguet;Públic;Valls
43004633;Escola Eugeni d'Ors;Públic;Valls
43004657;Escola Mestral;Públic;Vandellòs i l'Hospitalet de l'Infant
43004700;Escola Valdelors;Públic;Vandellòs i l'Hospitalet de l'Infant
43004748;Escola Àngel Guimerà;Públic;El Vendrell
43004761;Sagrat Cor;Privat;El Vendrell
43004797;Institut Baix Penedès;Públic;El Vendrell
43004803;Institut Andreu Nin;Públic;El Vendrell
43004815;Escola Pau Casals;Públic;El Vendrell
43004864;Escola Pere Virgili;Públic;Vilallonga del Camp
43004888;Escola Font de l'Arc - ZER Baix Camp Sud;Públic;Vilanova d'Escornalbou
43004921;Escola Bernardí Tolrà;Públic;Vila-rodona
43004931;Escola Santa Maria del Mar;Públic;Salou
43004967;Elisabeth;Privat;Salou
43004979;Escola Torroja i Miret;Públic;Vila-seca
43005005;Escola Sant Bernat Calvó;Públic;Vila-seca
43005017;Escola del Montgoi - ZER Poblet;Públic;Vilaverd
43005081;Escola Mare de Déu dels Torrents - ZER Poblet;Públic;Vimbodí i Poblet
43005108;Escola Les Eres - ZER Ribera d'Ebre Nord;Públic;Vinebre
43005121;Escola Santa Caterina;Públic;Vinyols i els Arcs
43005133;Escola Mare de Déu del Priorat;Públic;Banyeres del Penedès
43005145;Escola Els Ametllers;Públic;La Pobla de Montornès
43005157;Escola Montoliu;Públic;La Riera de Gaià
43005169;Escola Pau Delclòs;Públic;Tarragona
43005170;Escola La Floresta;Públic;Tarragona
43005182;Verge de la Cinta;Privat;Tortosa
43005194;Escola Mediterrani;Públic;L'Ampolla
43005297;Escola Joan Perucho;Públic;Albinyana
43005303;Escola Sant Jordi - ZER Riu i Serra;Públic;Aldover
43005315;Escola d'Alfara de Carles - ZER Mont Caro;Públic;Alfara de Carles
43005327;Escola Ramon Sugrañes;Públic;Almoster
43005339;Escola Montsant - ZER Montsant;Públic;La Bisbal de Falset
43005340;Escola Santa Anna;Públic;Castellvell del Camp
43005364;Escola Les Eres;Públic;Creixell
43005376;Escola Puigmarí - ZER Baix Camp Sud;Públic;Duesaigües
43005388;Escola Mestre Josep Roncero i Pallarès - ZER Montsià;Públic;Freginals
43005391;Escola Sant Llorenç - ZER Montsià;Públic;La Galera
43005406;Escola El Verger - ZER Ribera d'Ebre Nord;Públic;Garcia
43005418;Escola Sant Salvador - ZER Montsià;Públic;Godall
43005421;Escola Berenguer de Montoliu - ZER Els Ceps;Públic;Masllorenç
43005443;Escola Roc Llop i Convalia - ZER Benissanet-Miravet;Públic;Miravet
43005455;Escola Pius XII - ZER L'Aglà;Públic;El Molar
43005467;Escola Les Codinetes;Públic;La Nou de Gaià
43005479;Escola 1 d'Abril - ZER Ebre;Públic;La Palma d'Ebre
43005480;Escola Mare de Déu del Lledó;Públic;La Pobla de Mafumet
43005492;Escola Santa Magdalena - ZER La Parellada;Públic;El Pont d'Armentera
43005509;Escola Rossend Giol - ZER Baix Priorat;Públic;Porrera
43005510;Escola Serra de Prades - ZER Montsant-Serra de Prades;Públic;Prades
43005522;Escola Santa Marina;Públic;Pratdip
43005534;Escola Les Eres de Rasquera - ZER La Font de l'Aiguadí;Públic;Rasquera
43005546;Escola de La Riba - ZER El Francolí;Públic;La Riba
43005558;Escola Sant Mateu;Públic;Riudecanyes
43005561;Escola Mare de Déu del Roser;Públic;Riudecols
43005571;Escola Les Comes;Públic;Rodonyà
43005583;Escola Els Quatre Vents;Públic;Sant Jaume dels Domenys
43005595;Escola La Parellada;Públic;Santa Oliva
43005601;Escola El Tormo - ZER Ribera d'Ebre Nord;Públic;La Torre de l'Espanyol
43005613;Escola Setze de Febrer - ZER Mediterrània;Públic;Sant Jaume d'Enveja
43005625;Escola Sant Antoni Abat - ZER Mont Caro;Públic;Tortosa
43005637;Escola Manuel de Castellví i Feliu - ZER Atzavara;Públic;Vilabella
43005650;Escola El Diví Mestre - ZER Terra Alta Nord;Públic;Vilalba dels Arcs
43005662;Escola Josep Nin;Públic;Salomó
43005674;Escola Raval de Cristo - ZER Mont Caro;Públic;Roquetes
43005686;Escola Riu Clar;Públic;Tarragona
43005698;Escola Marjal - ZER Mediterrània;Públic;Alcanar
43005704;Institut Francesc Vidal i Barraquer;Públic;Tarragona
43005731;La Muntanyeta;Privat;Tarragona
43005741;Ntra. Sra. del Mar;Privat;Reus
43005753;Escola Doctor Alberich i Casas;Públic;Reus
43005765;Escola Eduard Toda i Güell;Públic;Reus
43005820;Institució Tarragona;Privat;Reus
43005893;Escola Centcelles;Públic;Constantí
43005901;Escola Joan Rebull;Públic;Reus
43005911;Escola Campclar;Públic;Tarragona
43005935;Escola Sant Bernat Calvó;Públic;Reus
43005947;Escola Cal·lípolis;Públic;Vila-seca
43005959;Escola Cèsar August;Públic;Tarragona
43005972;Institut Ramon Barbat i Miracle;Públic;Vila-seca
43006046;Escola Divina Pastora - ZER Mestral;Públic;Tortosa
43006061;Escola Rubió i Ors;Públic;Reus
43006095;Jerónimo de Moragas;Privat;Móra d'Ebre
43006101;Institut Montsià;Públic;Amposta
43006125;Institut Campclar;Públic;Tarragona
43006162;Solc;Privat;Tarragona
43006174;Escola Les Moreres;Públic;Aiguamúrcia
43006186;Escola Soriano Montagut;Públic;Amposta
43006216;Escola Cèlia Artiga;Públic;Reus
43006228;Escola Rosa Sensat;Públic;Reus
43006241;Escola La Plana;Públic;Vila-seca
43006253;EASD de Tarragona;Públic;Tarragona
43006265;Escola de Dansa Artemis;Privat;Tarragona
43006277;Cons. de Música de Tarragona;Públic;Tarragona
43006289;Cons. de Música de Vila-seca;Públic;Vila-seca
43006290;Esc.Fam.Agr.Campjoliu;Privat;L'Arboç
43006332;Escola Mestral;Públic;Vila-seca
43006356;Escola Marinada;Públic;Cambrils
43006371;Escola Sant Roc - ZER Conca de Barberà;Públic;Rocafort de Queralt
43006393;Escola Europa;Públic;Salou
43006459;LLI privada L'Avet;Privat;Reus
43006496;Institut Manuel Sales i Ferré;Públic;Ulldecona
43006541;Escola Teresa Miquel i Pàmies;Públic;Reus
43006551;Escola Horta Vella;Públic;Sant Carles de la Ràpita
43006563;Escola Marcel·lí Domingo;Públic;Tarragona
43006575;Escola Eladi Homs;Públic;Valls
43006587;Escola Àngels Garriga;Públic;El Vendrell
43006599;L'Àngel;Privat;Amposta
43006617;Institut Joan Amigó i Callau;Públic;L'Espluga de Francolí
43006630;Institut Pere Martell;Públic;Tarragona
43006642;Institut Terra Alta;Públic;Gandesa
43006654;Institut Cambrils;Públic;Cambrils
43006678;Institut Gabriel Ferrater i Soler;Públic;Reus
43006681;Institut de La Sénia;Públic;La Sénia
43006691;Institut Priorat;Públic;Falset
43006708;Institut Joan Segura i Valls;Públic;Santa Coloma de Queralt
43006733;Esc. de Música Municipal Robert Gerhard;Públic;Valls
43006851;Escola Molí de Vent;Públic;Torredembarra
43006861;Escola Enxaneta;Públic;Valls
43006873;Escola Riumar;Públic;Deltebre
43006903;Esc. de Música Municipal Pau Casals;Públic;El Vendrell
43006939;Esc. de Música Municipal;Públic;Flix
43006940;EOI de Tarragona;Públic;Tarragona
43006952;Institut Torredembarra;Públic;Torredembarra
43006964;Institut de Deltebre;Públic;Deltebre
43006976;Institut Candelera;Públic;L'Ametlla de Mar
43006988;CEE Garbí;Públic;El Vendrell
43006991;Col.Français inter. de Reus - Marguerite Yourcenar;Privat;Reus
43007002;Esc. Mús. i D. i de Dansa;Públic;Móra d'Ebre
43007026;LLI privada Nou Esplai;Privat;Salou
43007038;Institut Escola d'Hoteleria i Turisme;Públic;Cambrils
43007051;CFA Josepa Massanés i Dalmau;Públic;Tarragona
43007087;Institut Sòl de Riu;Públic;Alcanar
43007105;Escola Montsant;Públic;Reus
43007117;Escola Pax;Públic;Tarragona
43007129;Institut Julio Antonio;Públic;Móra d'Ebre
43007130;Esc. de Música Municipal;Públic;Cambrils
43007166;Institut Lluís Domènech i Montaner;Públic;Reus
43007178;Escola Mowgli;Públic;Reus
43007181;Esc. de Música Municipal;Públic;Riudoms
43007208;Institut Berenguer d'Entença;Públic;Vandellòs i l'Hospitalet de l'Infant
43007221;Institut Els Alfacs;Públic;Sant Carles de la Ràpita
43007233;Institut de Flix;Públic;Flix
43007245;Esc. de Música La Lira Ampostina;Privat;Amposta
43007257;Institut Camí de Mar;Públic;Calafell
43007373;CEE Alba;Públic;Reus
43007385;Institut d'Horticultura i Jardineria;Públic;Reus
43007397;Esc. de Música La Unió Filharmònica;Privat;Amposta
43007415;Llar d'infants La Gruneta;Públic;Amposta
43007427;Llar d'infants Municipal;Públic;La Fatarella
43007440;Llar d'infants Els Patufets;Públic;Botarell
43007452;Llar d'infants Picarols;Públic;Riudoms
43007464;Llar d'infants Xiu-xiu;Públic;Alcover
43007476;Llar d'infants Perafort;Públic;Perafort
43007488;Llar d'infants Francesc Blanch i Ribé;Públic;Altafulla
43007491;Llar d'infants Pam i Toc;Públic;Flix
43007506;Llar d'infants Municipal;Públic;Bellvei
43007518;Esc. de Música Municipal;Públic;Salou
43007521;Escola Municipal de Música de Vandellòs i l'Hospit;Públic;Vandellòs i l'Hospitalet de l'Infant
43007531;Llar d'infants Els Patufets;Públic;Vandellòs i l'Hospitalet de l'Infant
43007543;Institut Jaume I;Públic;Salou
43007555;Llar d'infants L'Espígol;Públic;Falset
43007579;Llar d'infants Vailets;Públic;Ascó
43007580;Institut de L'Arboç;Públic;L'Arboç
43007610;Llar d'infants Ding-Dong;Públic;Tivissa
43007634;Llar d'infants Barrufets;Públic;Tortosa
43007646;Institut de Constantí;Públic;Constantí
43007658;Institut Joan Guinjoan i Gispert;Públic;Riudoms
43007661;Institut Ramon de la Torre;Públic;Torredembarra
43007671;Llar d'infants de Santes Creus;Públic;Aiguamúrcia
43007683;Llar d'infants de Bonastre;Públic;Bonastre
43007713;Llar d'infants El Ninot;Públic;Tarragona
43007725;Llar d'infants La Taronja;Públic;Tarragona
43007749;Llar d'infants Municipal;Públic;Rodonyà
43007774;Llar d'infants Municipal;Públic;La Selva del Camp
43007798;Llar d'infants Els Dips;Públic;Pratdip
43007804;Llar d'infants de Vimbodí;Públic;Vimbodí i Poblet
43007828;Llar d'infants Quitxalla;Públic;Valls
43007831;Llar d'infants El Barrufet;Públic;Reus
43007841;Llar d'infants El Rossinyol;Públic;Santa Coloma de Queralt
43007853;Llar d'infants La Baldufa;Públic;Tarragona
43007907;La Sargantana;Privat;Reus
43007919;Vailets;Privat;Reus
43007981;Bao Bab;Privat;Tarragona
43008067;LLI privada Babi;Privat;Reus
43008109;LLI privada Creu Roja;Privat;Reus
43008158;LLI privada Pineda;Privat;Vila-seca
43008195;LLI privada Vicki;Privat;Cambrils
43008237;LLI privada Mare de Déu de l'Esperança;Privat;La Canonja
43008262;LLI privada La Cuca;Privat;Cambrils
43008331;LLI privada Mafalda;Privat;Reus
43008377;Llar d'infants Mare de Déu de la Roca;Públic;Mont-roig del Camp
43008389;Escola Sant Llatzer;Públic;Tortosa
43008390;Institut Torreforta;Públic;Tarragona
43008407;Institut El Morell;Públic;El Morell
43008419;Institut Camarles;Públic;Camarles
43008420;Institut Roquetes;Públic;Roquetes
43008432;Institut Sant Pere i Sant Pau;Públic;Tarragona
43008444;Institut Josep Tapiró;Públic;Reus
43008456;Institut Les Planes;Públic;Santa Bàrbara
43008468;Esc. de Música de Tortosa;Públic;Tortosa
43008481;Institut Collblanc;Públic;La Canonja
43008493;Institut Escola de Capacitació Nauticopesquera de Catalunya;Públic;L'Ametlla de Mar
43008501;Institut Pont del Diable;Públic;Tarragona
43008511;Institut Joan Puig i Ferreter;Públic;La Selva del Camp
43008523;Institut Vila-seca;Públic;Vila-seca
43008535;Escola Solcunit;Públic;Cunit
43008547;Escola Cambrils;Públic;Cambrils
43008560;Àngel de la Guarda;Privat;Tarragona
43008602;Llar d'infants El Puig;Públic;El Vendrell
43008638;Institut Antoni Ballester;Públic;Mont-roig del Camp
43008687;LLI privada Yo-Ni;Privat;Tarragona
43008729;CFA Tarragona;Públic;Tarragona
43008742;Esc. de Música Municipal de Vila-seca;Públic;Vila-seca
43008754;CFA Sebastià Juan Arbó;Públic;Amposta
43008766;Esc. de Música Municipal;Públic;Tarragona
43008778;CFA Fòrum;Públic;Tarragona
43008781;CFA Rosa dels Vents;Públic;Cambrils
43008791;Esc. de Música de la Diputació de Tarragona;Públic;Tarragona
43008821;Llar d'infants de Benifallet;Públic;Benifallet
43008833;Esc. de Música Institut Musical de Reus;Privat;Reus
43008845;Escola de Dansa Nuria Diez;Privat;Reus
43008857;CFA Reus;Públic;Reus
43008870;Esc. de Música Municipal;Públic;Ascó
43008882;CFA Marta Mata;Públic;Reus
43008894;Llar d'infants Xerinola;Públic;L'Ametlla de Mar
43008900;Llar d'infants Municipal;Públic;L'Espluga de Francolí
43008912;Escola Cinta Curto;Públic;Tortosa
43008936;Llar d'infants L'Esquirol;Públic;La Pobla de Mafumet
43008948;Esc. de Música Municipal de Santa Coloma de Queralt;Públic;Santa Coloma de Queralt
43008985;Llar d'infants Migjorn;Públic;El Vendrell
43008997;LLI privada El Niuet;Privat;Tarragona
43009151;Escola de Dansa Artis;Privat;Reus
43009163;Aula Municipal de Música de la Torre de l'Espanyol;Públic;La Torre de l'Espanyol
43009175;L'Alba i La Cigonya;Privat;Tarragona
43009187;Institut Martí l'Humà;Públic;Montblanc
43009199;Esc. de Música de Reus;Públic;Reus
43009205;Escola de Dansa Adagi;Privat;Valls
43009217;Escola del Poble Nou del Delta - ZER Mediterrània;Públic;Amposta
43009230;Escola Tarragona;Públic;Tarragona
43009242;Escola L'Antina;Públic;Torredembarra
43009254;LLI privada Xicalla;Privat;Móra d'Ebre
43009266;LLI privada Mare Natura;Privat;Tortosa
43009278;Llar d'infants l'Espurna;Públic;Tortosa
43009291;LLI privada Creu Roja;Privat;Tortosa
43009369;Escola Saavedra;Públic;Tarragona
43009451;Escola Salou;Públic;Salou
43009473;EA Esardi;Públic;Amposta
43009485;EA de Reus;Públic;Reus
43009497;Institut Fonts del Glorieta;Públic;Alcover
43009515;Esc. de Música Hiberus;Privat;Amposta
43009527;EA Municipal d'Arts Plàstiques i Disseny Josep Casadó;Públic;Móra la Nova
43009539;LLI privada Baobad-rosa;Privat;Tarragona
43009540;Llar d'infants Els Petits Arcs;Públic;Sant Jaume dels Domenys
43009552;Escola de Dansa del Centre de Lectura de Reus;Privat;Reus
43009564;LLI privada Can Petits;Privat;Els Pallaresos
43009576;Esc. de Música Estudi de Música;Privat;Tarragona
43009588;Llar d'infants Miquel Bosch;Públic;Vinebre
43009631;Montessori;Privat;Cambrils
43009643;Llar d'infants El Cirerer;Públic;Torredembarra
43009667;Llar d'infants Municipal de Creixell;Públic;Creixell
43009680;Llar d'infants l'Oreneta;Públic;La Bisbal del Penedès
43009709;Llar d'infants de Banyeres del Penedès;Públic;Banyeres del Penedès
43009710;EOI de Reus;Públic;Reus
43009722;Institut Cal·lípolis;Públic;Tarragona
43009734;Esc. de Música Municipal;Públic;La Selva del Camp
43009746;Esc. de Música Municipal de Torredembarra;Públic;Torredembarra
43009758;Escola de Dansa de Montbrió del Camp;Privat;Montbrió del Camp
43009761;Escola de Dansa Jacqueline Biosca;Privat;Amposta
43009771;CFA Tortosa;Públic;Tortosa
43009783;Llar d'infants Cu-cut de Vinyols i els Arcs;Públic;Vinyols i els Arcs
43009801;Llar d'infants El Pinar;Públic;Vila-rodona
43009813;Llar d'infants Municipal de Benissanet;Públic;Benissanet
43009825;Llar d'infants Els Merlets;Públic;Montblanc
43009837;Llar d'infants Els Petits;Públic;Puigpelat
43009850;Institut Ernest Lluch i Martí;Públic;Cunit
43009862;EOI de Tortosa;Públic;Tortosa
43009874;Escola Bressol La Ginesta;Públic;Reus
43009886;Escola Josep Veciana;Públic;Perafort
43009898;Escola Castell de Calafell;Públic;Calafell
43009904;LLI privada La Lluna a Cullerades;Privat;Reus
43009916;Llar d'infants El Niu;Públic;Vallmoll
43009928;Llar d'infants Els Petitons;Públic;Roda de Berà
43009931;Llar d'infants del Morell;Públic;El Morell
43009941;Llar d'infants de Xerta;Públic;Xerta
43009953;Llar d'infants Els Tracalets;Públic;El Pinell de Brai
43009965;Escola Municipal de Música d'Ulldecona;Públic;Ulldecona
43009977;Institut d'Altafulla;Públic;Altafulla
43009990;Llar d'infants Mare de Déu del Roser;Públic;Masdenverge
43010001;Llar d'infants El Trenet;Públic;Cunit
43010013;Llar d'infants Petete;Públic;Mont-roig del Camp
43010025;Llar d'infants municipal de Ralet Ralet;Públic;El Vendrell
43010037;EOI del Vendrell;Públic;El Vendrell
43010049;Llar d'infants Les Monges;Públic;La Riera de Gaià
43010062;CFA El Vendrell;Públic;El Vendrell
43010074;CFA Valls;Públic;Valls
43010086;CFA Vilaseca;Públic;Vila-seca
43010098;Escola La Ginesta;Públic;Calafell
43010104;Llar d'infants Patufet;Públic;Vilallonga del Camp
43010116;A. Hospitalària Hospital de Dia;Públic;Reus
43010128;Cons. de Música de Tortosa;Públic;Tortosa
43010131;Cons. de Música de Reus;Públic;Reus
43010141;Escola Guillem Fortuny;Públic;Cambrils
43010153;Escola Vora Mar;Públic;Salou
43010165;Escola Marta Mata;Públic;El Vendrell
43010189;Institut Mediterrània;Públic;El Vendrell
43010207;LLI privada Mafalda II;Privat;Reus
43010220;Escola de Maspujols;Públic;Maspujols
43010232;Llar d'infants de la Sénia;Públic;La Sénia
43010244;Esc. de Música Municipal de Tortosa;Públic;Tortosa
43010256;Llar d'infants El Serrallo;Públic;Tarragona
43010268;Llar d'infants de Tivenys;Públic;Tivenys
43010271;Llar d'infants Sol Solet;Públic;La Pobla de Montornès
43010281;LLI privada El Bosquet;Privat;Tarragona
43010301;Llar d'infants Els Picarols;Públic;Riudecanyes
43010311;CFA Ribera d'Ebre;Públic;Móra d'Ebre
43010323;CFA Montblanc;Públic;Montblanc
43010335;Institut La Mar de la Frau;Públic;Cambrils
43010347;Institut Marta Mata;Públic;Salou
43010372;Institut La Talaia;Públic;Calafell
43010396;Escola de Ponent;Públic;Tarragona
43010402;Escola El Roquissar;Públic;Altafulla
43010414;Institut Coster de la Torre;Públic;La Bisbal del Penedès
43010426;EB privada L'Estel;Privat;Vila-seca
43010438;Llar d'infants El Miracle;Públic;Tarragona
43010441;Esc. de Música Municipal d'Alcanar;Públic;Alcanar
43010451;Llar d'infants Gu-gu;Públic;Constantí
43010463;Esc. de Música Municipal de Benissanet;Públic;Benissanet
43010475;Esc. de Música Municipal Josep Porter i Rovira;Públic;Montblanc
43010487;Escola Marcel·lí Esquius;Públic;Mont-roig del Camp
43010499;CFA Pau Casals;Públic;El Catllar
43010505;Escola La Vitxeta;Públic;Reus
43010529;Escola Cavaller Arnau;Públic;Riudoms
43010530;Escola Miramar;Públic;Vila-seca
43010542;Esc. de Música Municipal de l'Ametlla de Mar;Públic;L'Ametlla de Mar
43010566;Llar d'infants de Barberà de la Conca;Públic;Barberà de la Conca
43010578;Institut Fontanelles;Públic;Les Borges del Camp
43010581;Escola Mas Clariana;Públic;Cambrils
43010591;Escola Arquitecte Jujol;Públic;Els Pallaresos
43010608;Institut Serra de Miramar;Públic;Valls
43010621;Escola Cingle Roig - ZER Baix Camp Nord;Públic;Vilaplana
43010633;Llar d'infants d'Albinyana;Públic;Albinyana
43010645;Llar d'infants Els Eixerits;Públic;Castellvell del Camp
43010657;Llar d'infants Racó del Petit;Públic;Camarles
43010669;EOI d'Amposta;Públic;Amposta
43010670;EOI de Valls;Públic;Valls
43010694;Llar d'infants de Paüls;Públic;Paüls
43010700;CASASFORMACIÓN.ES;Privat;Tarragona
43010712;Llar d'infants Els Terrossets;Públic;Calafell
43010724;Llar d'infants El Petit Trenet;Públic;Calafell
